customer_id,first_purchase_date,last_purchase_date,delivered_order_count,total_revenue,cohort_year,cohort_month,customer_lifespan_days,customer_lifespan_years,repeat_purchase_status,repeat_purchase_flag,purchase_frequency_class,average_order_value,customer_type,industry_segment,region
C0170,2019-03-21,2024-12-20,27,38882680.4,2019,2019-03,2101,5.752224503764545,Repeat Customer,1,Moderate,1440099.274074074,Government,Construction,South
C0171,2019-04-27,2024-10-19,30,55348450.2,2019,2019-04,2002,5.4811772758384665,Repeat Customer,1,Frequent,1844948.34,Fleet Owner,Construction,South
C0172,2019-08-18,2024-11-27,37,57323600.2,2019,2019-08,1928,5.278576317590692,Repeat Customer,1,Frequent,1549286.491891892,Dealer,Manufacturing,South
C0173,2019-03-29,2024-10-18,31,57999777.4,2019,2019-03,2030,5.557837097878165,Repeat Customer,1,Frequent,1870960.5612903226,Retail,Logistics,South
C0174,2019-01-11,2024-12-03,29,29793255.0,2019,2019-01,2153,5.894592744695414,Repeat Customer,1,Moderate,1027353.6206896552,Government,Mining,West
C0175,2019-01-24,2024-11-01,36,59434888.8,2019,2019-01,2108,5.771389459274469,Repeat Customer,1,Frequent,1650969.1333333333,Fleet Owner,Rental,East
C0176,2019-01-14,2024-08-07,42,66901722.800000004,2019,2019-01,2032,5.563312799452429,Repeat Customer,1,Very Frequent,1592898.161904762,Dealer,Logistics,South
C0177,2019-04-01,2024-12-25,28,35762840.4,2019,2019-04,2095,5.735797399041752,Repeat Customer,1,Moderate,1277244.3,Dealer,Construction,West
C0178,2019-01-22,2024-12-09,54,89493824.6,2019,2019-01,2148,5.880903490759754,Repeat Customer,1,Very Frequent,1657293.048148148,Dealer,Logistics,East
C0179,2019-05-20,2024-07-21,32,43222736.0,2019,2019-05,1889,5.171800136892539,Repeat Customer,1,Frequent,1350710.5,Government,Infrastructure,South
C0180,2019-01-04,2024-12-10,27,30093537.8,2019,2019-01,2167,5.932922655715264,Repeat Customer,1,Moderate,1114575.474074074,Fleet Owner,Logistics,South
C0181,2019-04-13,2024-12-15,36,53087081.0,2019,2019-04,2073,5.675564681724846,Repeat Customer,1,Frequent,1474641.138888889,Government,Construction,West
C0182,2019-03-03,2024-08-03,29,40856091.0,2019,2019-03,1980,5.420944558521561,Repeat Customer,1,Moderate,1408830.7241379311,Dealer,Infrastructure,East
C0183,2019-02-03,2024-12-05,27,32313901.0,2019,2019-02,2132,5.83709787816564,Repeat Customer,1,Moderate,1196811.148148148,Government,Mining,West
C0184,2019-03-12,2024-11-28,29,61479056.4,2019,2019-03,2088,5.716632443531828,Repeat Customer,1,Moderate,2119967.4620689657,Retail,Rental,South
C0185,2019-03-25,2024-09-16,33,47500335.2,2019,2019-03,2002,5.4811772758384665,Repeat Customer,1,Frequent,1439404.0969696972,Dealer,Logistics,West
C0186,2019-02-17,2024-12-11,40,70676837.0,2019,2019-02,2124,5.815195071868583,Repeat Customer,1,Very Frequent,1766920.925,Fleet Owner,Infrastructure,East
C0187,2019-05-02,2024-11-08,30,46901016.0,2019,2019-05,2017,5.522245037645448,Repeat Customer,1,Frequent,1563367.2,Retail,Rental,North
C0188,2019-03-04,2024-12-27,39,54387524.8,2019,2019-03,2125,5.817932922655715,Repeat Customer,1,Frequent,1394551.917948718,Corporate,Logistics,West
C0189,2019-03-03,2024-11-11,35,61121980.8,2019,2019-03,2080,5.69472963723477,Repeat Customer,1,Frequent,1746342.3085714285,Government,Manufacturing,South
C0190,2019-05-15,2024-12-29,35,56351528.4,2019,2019-05,2055,5.626283367556468,Repeat Customer,1,Frequent,1610043.6685714286,Retail,Manufacturing,North
C0191,2019-02-03,2024-12-12,29,65787839.8,2019,2019-02,2139,5.856262833675565,Repeat Customer,1,Moderate,2268546.1999999997,Corporate,Manufacturing,South
C0192,2019-01-19,2024-08-29,40,69269688.4,2019,2019-01,2049,5.6098562628336754,Repeat Customer,1,Very Frequent,1731742.2100000002,Fleet Owner,Logistics,East
C0193,2019-01-10,2024-11-30,38,67795348.0,2019,2019-01,2151,5.88911704312115,Repeat Customer,1,Frequent,1784088.105263158,Dealer,Infrastructure,West
C0194,2019-04-15,2024-12-26,33,48202752.8,2019,2019-04,2082,5.700205338809035,Repeat Customer,1,Frequent,1460689.4787878788,Fleet Owner,Construction,South
C0195,2019-02-15,2024-12-28,31,56797913.6,2019,2019-02,2143,5.867214236824093,Repeat Customer,1,Frequent,1832190.7612903225,Fleet Owner,Logistics,East
C0196,2019-01-09,2024-10-28,48,71291851.6,2019,2019-01,2119,5.801505817932923,Repeat Customer,1,Very Frequent,1485246.9083333332,Fleet Owner,Rental,North East
C0197,2019-02-22,2024-10-18,47,77464617.6,2019,2019-02,2065,5.653661875427789,Repeat Customer,1,Very Frequent,1648183.3531914891,Government,Manufacturing,West
C0198,2019-03-27,2024-08-01,36,63577917.2,2019,2019-03,1954,5.349760438056126,Repeat Customer,1,Frequent,1766053.2555555557,Government,Mining,West
C0199,2019-01-19,2024-10-21,33,48930073.4,2019,2019-01,2102,5.754962354551677,Repeat Customer,1,Frequent,1482729.4969696968,Government,Mining,West
C0200,2019-02-09,2024-11-25,47,84469856.6,2019,2019-02,2116,5.793292265571527,Repeat Customer,1,Very Frequent,1797230.9914893615,Retail,Logistics,East
C0201,2019-02-01,2024-12-13,47,80475593.0,2019,2019-02,2142,5.864476386036961,Repeat Customer,1,Very Frequent,1712246.6595744682,Dealer,Infrastructure,South
C0202,2019-09-19,2024-09-21,28,50389917.2,2019,2019-09,1829,5.007529089664613,Repeat Customer,1,Moderate,1799639.9000000001,Government,Logistics,North
C0203,2019-02-25,2024-11-19,35,53777085.6,2019,2019-02,2094,5.73305954825462,Repeat Customer,1,Frequent,1536488.1600000001,Government,Manufacturing,West
C0204,2019-05-20,2024-12-08,31,39880662.0,2019,2019-05,2029,5.555099247091033,Repeat Customer,1,Frequent,1286472.9677419355,Retail,Rental,South
C0205,2019-02-07,2024-11-15,33,51965845.0,2019,2019-02,2108,5.771389459274469,Repeat Customer,1,Frequent,1574722.5757575757,Retail,Construction,North
C0206,2019-01-08,2024-12-11,40,89674652.2,2019,2019-01,2164,5.924709103353867,Repeat Customer,1,Very Frequent,2241866.305,Retail,Construction,West
C0207,2019-02-10,2024-10-13,45,87068691.0,2019,2019-02,2072,5.672826830937714,Repeat Customer,1,Very Frequent,1934859.8,Corporate,Rental,East
C0208,2019-01-20,2024-12-30,30,46904115.8,2019,2019-01,2171,5.943874058863792,Repeat Customer,1,Frequent,1563470.5266666666,Fleet Owner,Logistics,North
C0209,2019-10-18,2024-11-22,44,65445658.4,2019,2019-10,1862,5.0978781656399725,Repeat Customer,1,Very Frequent,1487401.3272727272,Corporate,Infrastructure,East
C0210,2019-02-20,2024-11-26,30,53509817.8,2019,2019-02,2106,5.765913757700205,Repeat Customer,1,Frequent,1783660.5933333333,Retail,Infrastructure,West
C0211,2019-03-06,2024-11-20,42,59389779.2,2019,2019-03,2086,5.711156741957564,Repeat Customer,1,Very Frequent,1414042.361904762,Fleet Owner,Manufacturing,South
C0212,2019-02-01,2024-08-23,31,45262151.0,2019,2019-02,2030,5.557837097878165,Repeat Customer,1,Frequent,1460069.3870967743,Retail,Infrastructure,North East
C0213,2019-02-26,2024-08-31,30,66248437.6,2019,2019-02,2013,5.51129363449692,Repeat Customer,1,Frequent,2208281.2533333334,Fleet Owner,Rental,West
C0214,2019-01-12,2024-12-26,31,50612095.0,2019,2019-01,2175,5.95482546201232,Repeat Customer,1,Frequent,1632648.2258064516,Corporate,Rental,West
C0215,2019-02-28,2024-12-24,49,73940925.4,2019,2019-02,2126,5.820670773442847,Repeat Customer,1,Very Frequent,1508998.4775510204,Corporate,Rental,South
C0216,2019-01-27,2024-11-20,39,62009378.6,2019,2019-01,2124,5.815195071868583,Repeat Customer,1,Frequent,1589984.0666666667,Government,Mining,East
C0217,2019-01-19,2024-12-18,36,61360958.2,2019,2019-01,2160,5.9137577002053385,Repeat Customer,1,Frequent,1704471.0611111112,Corporate,Infrastructure,North
C0218,2019-02-02,2024-10-16,36,44324901.0,2019,2019-02,2083,5.702943189596167,Repeat Customer,1,Frequent,1231247.25,Fleet Owner,Construction,West
C0219,2019-01-09,2024-12-21,39,59976015.0,2019,2019-01,2173,5.949349760438056,Repeat Customer,1,Frequent,1537846.5384615385,Government,Manufacturing,West
C0220,2019-01-19,2024-11-06,43,53467975.0,2019,2019-01,2118,5.798767967145791,Repeat Customer,1,Very Frequent,1243441.2790697673,Government,Infrastructure,Central
C0221,2019-01-17,2024-09-05,44,82001959.0,2019,2019-01,2058,5.634496919917864,Repeat Customer,1,Very Frequent,1863680.8863636365,Dealer,Logistics,North
C0222,2019-01-30,2024-12-13,41,57177978.6,2019,2019-01,2144,5.8699520876112254,Repeat Customer,1,Very Frequent,1394584.843902439,Fleet Owner,Logistics,North
C0223,2019-03-01,2024-10-15,33,54079206.6,2019,2019-03,2055,5.626283367556468,Repeat Customer,1,Frequent,1638763.8363636364,Corporate,Logistics,West
C0224,2019-01-30,2024-10-31,36,54050072.4,2019,2019-01,2101,5.752224503764545,Repeat Customer,1,Frequent,1501390.9,Retail,Manufacturing,East
C0225,2019-03-17,2024-07-17,48,69254158.0,2019,2019-03,1949,5.336071184120465,Repeat Customer,1,Very Frequent,1442794.9583333333,Fleet Owner,Logistics,North
C0226,2019-01-22,2024-09-28,26,47025541.0,2019,2019-01,2076,5.683778234086242,Repeat Customer,1,Moderate,1808674.6538461538,Dealer,Logistics,West
C0227,2019-02-13,2024-10-24,34,57926647.6,2019,2019-02,2080,5.69472963723477,Repeat Customer,1,Frequent,1703724.9294117647,Fleet Owner,Infrastructure,East
C0228,2019-03-27,2024-09-10,34,61132479.4,2019,2019-03,1994,5.45927446954141,Repeat Customer,1,Frequent,1798014.0999999999,Government,Construction,South
C0229,2019-05-15,2024-11-29,28,44419985.8,2019,2019-05,2025,5.544147843942505,Repeat Customer,1,Moderate,1586428.0642857142,Government,Mining,East
C0230,2019-02-19,2024-10-31,38,62086661.8,2019,2019-02,2081,5.6974674880219025,Repeat Customer,1,Frequent,1633859.5210526315,Dealer,Infrastructure,North
C0231,2019-02-21,2024-11-08,32,51646725.4,2019,2019-02,2087,5.713894592744696,Repeat Customer,1,Frequent,1613960.16875,Government,Infrastructure,West
C0232,2019-01-24,2024-12-29,37,57544368.0,2019,2019-01,2166,5.930184804928132,Repeat Customer,1,Frequent,1555253.189189189,Government,Mining,South
C0233,2019-05-29,2024-10-21,28,49889164.0,2019,2019-05,1972,5.3990417522245036,Repeat Customer,1,Moderate,1781755.857142857,Government,Logistics,East
C0234,2019-01-09,2024-12-26,29,72295152.4,2019,2019-01,2178,5.963039014373717,Repeat Customer,1,Moderate,2492936.2896551727,Corporate,Infrastructure,West
C0235,2019-05-08,2024-09-10,38,60478356.4,2019,2019-05,1952,5.344284736481861,Repeat Customer,1,Frequent,1591535.694736842,Fleet Owner,Mining,East
C0236,2019-03-21,2024-10-25,41,57861179.0,2019,2019-03,2045,5.598904859685147,Repeat Customer,1,Very Frequent,1411248.268292683,Corporate,Mining,West
C0237,2019-01-28,2024-10-15,44,74820743.4,2019,2019-01,2087,5.713894592744696,Repeat Customer,1,Very Frequent,1700471.4409090912,Dealer,Infrastructure,South
C0238,2019-01-22,2024-03-25,30,36717219.2,2019,2019-01,1889,5.171800136892539,Repeat Customer,1,Frequent,1223907.3066666669,Corporate,Construction,South
C0239,2019-10-11,2024-10-27,32,44962159.0,2019,2019-10,1843,5.045859000684462,Repeat Customer,1,Frequent,1405067.46875,Government,Logistics,South
C0240,2019-02-19,2024-11-10,46,92835709.4,2019,2019-02,2091,5.724845995893224,Repeat Customer,1,Very Frequent,2018167.595652174,Corporate,Manufacturing,South
C0241,2019-02-01,2024-10-31,39,73396972.0,2019,2019-02,2099,5.746748802190281,Repeat Customer,1,Frequent,1881973.641025641,Government,Construction,West
C0242,2019-01-30,2024-11-18,47,73225487.6,2019,2019-01,2119,5.801505817932923,Repeat Customer,1,Very Frequent,1557989.0978723404,Government,Construction,South
C0243,2019-11-20,2024-12-10,28,42431751.6,2019,2019-11,1847,5.0568104038329915,Repeat Customer,1,Moderate,1515419.7,Government,Construction,North
C0244,2019-05-06,2024-12-09,44,77550764.4,2019,2019-05,2044,5.596167008898015,Repeat Customer,1,Very Frequent,1762517.3727272728,Government,Logistics,North
C0245,2019-01-01,2024-11-30,33,56554752.6,2019,2019-01,2160,5.9137577002053385,Repeat Customer,1,Frequent,1713780.3818181818,Dealer,Logistics,South
C0246,2019-01-26,2024-11-02,35,77080113.6,2019,2019-01,2107,5.768651608487337,Repeat Customer,1,Frequent,2202288.96,Retail,Manufacturing,North
C0247,2019-02-14,2024-11-13,39,67759559.60000001,2019,2019-02,2099,5.746748802190281,Repeat Customer,1,Frequent,1737424.6051282054,Corporate,Logistics,East
C0248,2019-01-10,2024-12-04,30,45208412.0,2019,2019-01,2155,5.900068446269678,Repeat Customer,1,Frequent,1506947.0666666667,Fleet Owner,Rental,West
C0249,2019-01-16,2024-09-03,35,63391180.8,2019,2019-01,2057,5.631759069130732,Repeat Customer,1,Frequent,1811176.5942857142,Corporate,Construction,West
C0250,2019-03-08,2024-12-20,43,74416923.4,2019,2019-03,2114,5.7878165639972625,Repeat Customer,1,Very Frequent,1730626.1255813956,Government,Infrastructure,East
C0251,2019-01-09,2024-07-06,36,60544705.8,2019,2019-01,2005,5.489390828199863,Repeat Customer,1,Frequent,1681797.3833333333,Dealer,Mining,North
C0252,2019-08-03,2024-10-07,34,45321304.6,2019,2019-08,1892,5.1800136892539355,Repeat Customer,1,Frequent,1332979.5470588235,Retail,Construction,South
C0253,2019-03-28,2024-11-27,39,72946151.6,2019,2019-03,2071,5.670088980150582,Repeat Customer,1,Frequent,1870414.1435897434,Retail,Rental,West
C0254,2019-07-01,2024-09-25,48,89556446.6,2019,2019-07,1913,5.23750855578371,Repeat Customer,1,Very Frequent,1865759.3041666665,Dealer,Mining,West
C0255,2019-01-05,2024-11-11,45,71144094.2,2019,2019-01,2137,5.8507871321013,Repeat Customer,1,Very Frequent,1580979.8711111112,Retail,Infrastructure,South
C0256,2019-01-03,2024-09-19,30,58794725.4,2019,2019-01,2086,5.711156741957564,Repeat Customer,1,Frequent,1959824.18,Corporate,Infrastructure,North East
C0257,2019-01-18,2024-12-23,43,76189558.0,2019,2019-01,2166,5.930184804928132,Repeat Customer,1,Very Frequent,1771850.1860465116,Corporate,Logistics,North
C0258,2019-02-04,2024-10-10,28,62250978.4,2019,2019-02,2075,5.68104038329911,Repeat Customer,1,Moderate,2223249.2285714285,Corporate,Mining,South
C0259,2019-02-02,2024-12-13,33,60202150.6,2019,2019-02,2141,5.861738535249829,Repeat Customer,1,Frequent,1824307.593939394,Fleet Owner,Logistics,South
C0260,2019-08-24,2024-09-05,32,55524668.6,2019,2019-08,1839,5.034907597535934,Repeat Customer,1,Frequent,1735145.89375,Dealer,Logistics,South
C0261,2019-05-06,2024-12-06,33,62999554.6,2019,2019-05,2041,5.587953456536619,Repeat Customer,1,Frequent,1909077.412121212,Dealer,Manufacturing,North
C0262,2019-02-26,2024-12-04,26,36628894.0,2019,2019-02,2108,5.771389459274469,Repeat Customer,1,Moderate,1408803.6153846155,Corporate,Logistics,North
C0263,2019-03-06,2024-11-01,35,61677496.4,2019,2019-03,2067,5.6591375770020536,Repeat Customer,1,Frequent,1762214.1828571428,Government,Rental,South
C0264,2019-01-02,2024-11-02,36,67321592.8,2019,2019-01,2131,5.834360027378508,Repeat Customer,1,Frequent,1870044.2444444443,Retail,Infrastructure,West
C0265,2019-02-19,2024-09-27,29,47931619.6,2019,2019-02,2047,5.604380561259411,Repeat Customer,1,Moderate,1652814.4689655174,Retail,Mining,West
C0266,2019-01-22,2024-09-24,35,50717014.0,2019,2019-01,2072,5.672826830937714,Repeat Customer,1,Frequent,1449057.5428571429,Fleet Owner,Rental,South
C0267,2019-03-07,2024-03-25,29,46440405.199999996,2019,2019-03,1845,5.0513347022587265,Repeat Customer,1,Moderate,1601393.2827586206,Fleet Owner,Infrastructure,South
C0268,2019-01-21,2024-10-07,32,63709103.6,2019,2019-01,2086,5.711156741957564,Repeat Customer,1,Frequent,1990909.4875,Government,Mining,West
C0269,2019-01-12,2024-11-22,41,61642030.4,2019,2019-01,2141,5.861738535249829,Repeat Customer,1,Very Frequent,1503464.156097561,Government,Mining,South
C0270,2019-03-27,2024-12-20,43,68114112.8,2019,2019-03,2095,5.735797399041752,Repeat Customer,1,Very Frequent,1584049.134883721,Corporate,Manufacturing,North
C0271,2019-06-05,2024-11-26,24,37757473.800000004,2019,2019-06,2001,5.478439425051334,Repeat Customer,1,Moderate,1573228.0750000002,Corporate,Infrastructure,South
C0272,2019-09-01,2024-12-13,39,75550922.6,2019,2019-09,1930,5.284052019164956,Repeat Customer,1,Frequent,1937203.1435897434,Government,Construction,North
C0273,2019-05-04,2024-12-31,37,60830001.0,2019,2019-05,2068,5.661875427789186,Repeat Customer,1,Frequent,1644054.0810810812,Dealer,Manufacturing,East
C0274,2019-01-08,2024-06-27,39,54639688.2,2019,2019-01,1997,5.467488021902806,Repeat Customer,1,Frequent,1401017.6461538463,Dealer,Mining,North
C0275,2019-06-17,2024-11-06,45,64270295.0,2019,2019-06,1969,5.390828199863107,Repeat Customer,1,Very Frequent,1428228.7777777778,Fleet Owner,Construction,West
C0276,2019-01-08,2024-12-29,44,67350598.6,2019,2019-01,2182,5.973990417522245,Repeat Customer,1,Very Frequent,1530695.4227272726,Dealer,Manufacturing,Central
C0277,2019-05-28,2024-09-14,36,43668914.6,2019,2019-05,1936,5.300479123887748,Repeat Customer,1,Frequent,1213025.4055555556,Dealer,Logistics,West
C0278,2019-08-12,2024-12-03,38,47107787.2,2019,2019-08,1940,5.3114305270362765,Repeat Customer,1,Frequent,1239678.6105263159,Fleet Owner,Logistics,West
C0279,2019-05-12,2024-11-12,26,35292218.0,2019,2019-05,2011,5.505817932922656,Repeat Customer,1,Moderate,1357393.0,Dealer,Rental,West
C0280,2019-01-12,2024-11-05,42,59078520.8,2019,2019-01,2124,5.815195071868583,Repeat Customer,1,Very Frequent,1406631.4476190475,Corporate,Construction,West
C0281,2019-07-26,2024-06-25,26,46282268.6,2019,2019-07,1796,4.917180013689254,Repeat Customer,1,Moderate,1780087.2538461538,Government,Logistics,South
C0282,2019-01-17,2024-12-24,44,69381309.6,2019,2019-01,2168,5.935660506502396,Repeat Customer,1,Very Frequent,1576847.9454545453,Government,Logistics,East
C0283,2019-04-14,2024-09-04,31,44490975.8,2019,2019-04,1970,5.393566050650239,Repeat Customer,1,Frequent,1435192.7677419353,Retail,Logistics,North
C0284,2019-01-09,2024-12-23,41,69641823.4,2019,2019-01,2175,5.95482546201232,Repeat Customer,1,Very Frequent,1698581.0585365854,Corporate,Manufacturing,East
C0285,2019-02-11,2024-12-05,47,54036327.8,2019,2019-02,2124,5.815195071868583,Repeat Customer,1,Very Frequent,1149709.1021276596,Government,Infrastructure,West
C0286,2019-01-06,2024-12-29,36,60273490.2,2019,2019-01,2184,5.979466119096509,Repeat Customer,1,Frequent,1674263.6166666667,Dealer,Construction,South
C0287,2019-03-22,2024-11-27,36,55179366.6,2019,2019-03,2077,5.686516084873374,Repeat Customer,1,Frequent,1532760.1833333333,Dealer,Manufacturing,South
C0288,2019-02-21,2024-10-18,55,97218403.8,2019,2019-02,2066,5.6563997262149215,Repeat Customer,1,Very Frequent,1767607.3418181818,Dealer,Infrastructure,North
C0289,2019-02-07,2024-10-29,35,50221149.2,2019,2019-02,2091,5.724845995893224,Repeat Customer,1,Frequent,1434889.9771428572,Corporate,Logistics,South
C0290,2019-03-04,2024-11-15,40,57372288.2,2019,2019-03,2083,5.702943189596167,Repeat Customer,1,Very Frequent,1434307.205,Corporate,Construction,West
C0291,2019-03-13,2024-12-03,46,79064597.0,2019,2019-03,2092,5.727583846680356,Repeat Customer,1,Very Frequent,1718795.5869565217,Retail,Construction,South
C0292,2019-01-11,2024-04-28,27,30979627.8,2019,2019-01,1934,5.295003422313484,Repeat Customer,1,Moderate,1147393.6222222222,Corporate,Rental,Central
C0293,2019-01-19,2024-09-25,36,66815451.4,2019,2019-01,2076,5.683778234086242,Repeat Customer,1,Frequent,1855984.7611111111,Dealer,Logistics,West
C0294,2019-03-26,2024-12-27,45,79772077.0,2019,2019-03,2103,5.757700205338809,Repeat Customer,1,Very Frequent,1772712.822222222,Government,Infrastructure,South
C0295,2019-03-07,2024-10-09,38,65390145.6,2019,2019-03,2043,5.593429158110883,Repeat Customer,1,Frequent,1720793.305263158,Corporate,Mining,East
C0296,2019-01-02,2024-11-07,40,56944680.8,2019,2019-01,2136,5.848049281314168,Repeat Customer,1,Very Frequent,1423617.02,Corporate,Manufacturing,East
C0297,2019-02-13,2024-07-01,34,73065015.6,2019,2019-02,1965,5.379876796714579,Repeat Customer,1,Frequent,2148971.0470588235,Fleet Owner,Rental,South
C0298,2019-01-05,2024-11-20,33,46771231.0,2019,2019-01,2146,5.87542778918549,Repeat Customer,1,Frequent,1417310.0303030303,Fleet Owner,Construction,South
C0299,2019-01-24,2024-08-30,34,48095055.8,2019,2019-01,2045,5.598904859685147,Repeat Customer,1,Frequent,1414560.4647058824,Retail,Logistics,South
C0300,2019-05-05,2024-11-18,40,72746205.0,2019,2019-05,2024,5.541409993155373,Repeat Customer,1,Very Frequent,1818655.125,Dealer,Mining,North
C0301,2019-01-13,2024-12-19,46,63821535.6,2019,2019-01,2167,5.932922655715264,Repeat Customer,1,Very Frequent,1387424.6869565218,Dealer,Mining,East
C0302,2019-02-05,2024-12-24,36,63607092.0,2019,2019-02,2149,5.883641341546886,Repeat Customer,1,Frequent,1766863.6666666667,Fleet Owner,Mining,West
C0303,2019-04-05,2024-12-01,27,32465859.599999998,2019,2019-04,2067,5.6591375770020536,Repeat Customer,1,Moderate,1202439.2444444443,Corporate,Mining,West
C0304,2019-01-26,2024-12-25,48,86460648.4,2019,2019-01,2160,5.9137577002053385,Repeat Customer,1,Very Frequent,1801263.5083333335,Dealer,Construction,North
C0305,2019-05-16,2024-11-27,31,48238808.800000004,2019,2019-05,2022,5.535934291581109,Repeat Customer,1,Frequent,1556090.6064516131,Fleet Owner,Logistics,North
C0306,2019-07-19,2024-12-16,42,69813587.0,2019,2019-07,1977,5.412731006160164,Repeat Customer,1,Very Frequent,1662228.261904762,Fleet Owner,Manufacturing,East
C0307,2019-01-15,2024-11-24,42,73655534.6,2019,2019-01,2140,5.859000684462697,Repeat Customer,1,Very Frequent,1753703.2047619047,Dealer,Manufacturing,West
C0308,2019-02-19,2024-12-12,33,50359329.6,2019,2019-02,2123,5.812457221081451,Repeat Customer,1,Frequent,1526040.290909091,Retail,Mining,North
C0309,2019-03-04,2024-12-17,31,38065991.6,2019,2019-03,2115,5.790554414784395,Repeat Customer,1,Frequent,1227935.2129032258,Government,Manufacturing,West
C0310,2019-05-30,2024-11-07,39,59059490.6,2019,2019-05,1988,5.4428473648186175,Repeat Customer,1,Frequent,1514345.912820513,Government,Infrastructure,East
C0311,2019-02-03,2024-09-17,41,69331648.2,2019,2019-02,2053,5.620807665982204,Repeat Customer,1,Very Frequent,1691015.8097560976,Government,Infrastructure,North
C0312,2019-04-16,2024-11-17,37,65437706.6,2019,2019-04,2042,5.590691307323751,Repeat Customer,1,Frequent,1768586.664864865,Government,Construction,West
C0313,2019-05-28,2024-09-02,30,48205237.4,2019,2019-05,1924,5.2676249144421625,Repeat Customer,1,Frequent,1606841.2466666666,Corporate,Mining,West
C0314,2019-01-22,2024-09-26,36,58625243.800000004,2019,2019-01,2074,5.678302532511978,Repeat Customer,1,Frequent,1628478.9944444445,Retail,Logistics,East
C0315,2019-01-09,2024-12-17,40,61457629.4,2019,2019-01,2169,5.938398357289528,Repeat Customer,1,Very Frequent,1536440.7349999999,Dealer,Rental,West
C0316,2019-03-08,2024-09-22,33,45390754.0,2019,2019-03,2025,5.544147843942505,Repeat Customer,1,Frequent,1375477.393939394,Dealer,Manufacturing,East
C0317,2019-01-17,2024-12-25,32,43291415.2,2019,2019-01,2169,5.938398357289528,Repeat Customer,1,Frequent,1352856.725,Corporate,Manufacturing,South
C0318,2019-01-08,2024-10-17,36,62202116.0,2019,2019-01,2109,5.774127310061601,Repeat Customer,1,Frequent,1727836.5555555555,Corporate,Logistics,North
C0319,2019-05-16,2024-12-08,33,60426895.0,2019,2019-05,2033,5.566050650239562,Repeat Customer,1,Frequent,1831118.0303030303,Dealer,Mining,South
C0320,2019-04-01,2024-12-30,34,53574056.6,2019,2019-04,2100,5.749486652977413,Repeat Customer,1,Frequent,1575707.5470588235,Retail,Construction,North
C0321,2019-01-04,2024-06-28,38,54558976.4,2019,2019-01,2002,5.4811772758384665,Repeat Customer,1,Frequent,1435762.5368421052,Retail,Logistics,South
C0322,2019-04-10,2024-12-10,28,40996678.0,2019,2019-04,2071,5.670088980150582,Repeat Customer,1,Moderate,1464167.0714285714,Government,Construction,West
C0323,2019-01-11,2024-12-22,36,50291498.8,2019,2019-01,2172,5.946611909650924,Repeat Customer,1,Frequent,1396986.0777777778,Government,Manufacturing,West
C0324,2019-01-24,2024-08-24,35,52335374.8,2019,2019-01,2039,5.582477754962355,Repeat Customer,1,Frequent,1495296.4228571428,Corporate,Mining,South
C0325,2019-03-03,2024-11-09,30,52920013.4,2019,2019-03,2078,5.689253935660506,Repeat Customer,1,Frequent,1764000.4466666665,Corporate,Rental,East
C0326,2019-03-14,2024-12-30,42,66177447.4,2019,2019-03,2118,5.798767967145791,Repeat Customer,1,Very Frequent,1575653.5095238094,Government,Mining,East
C0327,2019-02-01,2024-12-06,43,61017008.6,2019,2019-02,2135,5.845311430527036,Repeat Customer,1,Very Frequent,1419000.2,Retail,Mining,West
C0328,2019-01-03,2024-12-05,37,62646507.6,2019,2019-01,2163,5.921971252566735,Repeat Customer,1,Frequent,1693148.854054054,Government,Rental,East
C0329,2019-01-03,2024-12-26,36,64307436.8,2019,2019-01,2184,5.979466119096509,Repeat Customer,1,Frequent,1786317.6888888888,Dealer,Infrastructure,Central
C0330,2019-02-12,2024-08-10,38,54285450.6,2019,2019-02,2006,5.492128678986996,Repeat Customer,1,Frequent,1428564.4894736842,Retail,Infrastructure,East
C0331,2019-04-12,2024-12-15,42,67826105.8,2019,2019-04,2074,5.678302532511978,Repeat Customer,1,Very Frequent,1614907.280952381,Dealer,Logistics,North
C0332,2019-01-19,2024-11-11,35,44566684.4,2019,2019-01,2123,5.812457221081451,Repeat Customer,1,Frequent,1273333.8399999999,Corporate,Mining,South
C0333,2019-01-09,2024-12-02,39,63220923.0,2019,2019-01,2154,5.897330595482546,Repeat Customer,1,Frequent,1621049.3076923077,Corporate,Mining,South
C0334,2019-01-03,2024-08-24,33,37526956.6,2019,2019-01,2060,5.639972621492129,Repeat Customer,1,Frequent,1137180.5030303032,Corporate,Mining,South
C0335,2019-01-31,2024-11-03,38,60351028.0,2019,2019-01,2103,5.757700205338809,Repeat Customer,1,Frequent,1588184.9473684211,Government,Infrastructure,North East
C0336,2019-04-29,2024-09-26,33,39095696.4,2019,2019-04,1977,5.412731006160164,Repeat Customer,1,Frequent,1184718.0727272728,Government,Rental,East
C0337,2019-04-15,2024-08-25,34,73457151.8,2019,2019-04,1959,5.363449691991787,Repeat Customer,1,Frequent,2160504.464705882,Corporate,Manufacturing,North
C0338,2019-02-01,2024-11-23,33,52210070.0,2019,2019-02,2122,5.809719370294319,Repeat Customer,1,Frequent,1582123.3333333333,Corporate,Rental,West
C0339,2019-05-01,2024-08-16,24,40193008.4,2019,2019-05,1934,5.295003422313484,Repeat Customer,1,Moderate,1674708.6833333333,Fleet Owner,Logistics,South
