movement_date,product_id,branch_id,movement_count,total_quantity,max_single_quantity,daily_volume_anomaly,high_frequency_anomaly,anomaly_flag,anomaly_reason
2019-10-06,P011,PUN001,3,711,298,True,False,True,Unusual Daily Movement Volume
2019-10-06,P016,HYD001,3,570,256,True,False,True,Unusual Daily Movement Volume
2019-10-06,P022,PUN001,3,710,287,True,False,True,Unusual Daily Movement Volume
2019-10-07,P019,PUN001,4,518,254,False,True,True,Unusually High Movement Frequency
2019-10-08,P012,CHN001,5,53,15,False,True,True,Unusually High Movement Frequency
2019-10-08,P029,DEL001,2,563,285,True,False,True,Unusual Daily Movement Volume
2019-10-10,P009,HYD001,6,325,155,False,True,True,Unusually High Movement Frequency
2019-10-10,P010,KOL001,3,563,262,True,False,True,Unusual Daily Movement Volume
2019-10-10,P021,KOL001,4,131,69,False,True,True,Unusually High Movement Frequency
2019-10-11,P030,PUN001,4,334,230,False,True,True,Unusually High Movement Frequency
2019-10-12,P018,KOL001,6,258,202,False,True,True,Unusually High Movement Frequency
2019-10-14,P008,PUN001,3,531,250,True,False,True,Unusual Daily Movement Volume
2019-10-15,P008,PUN001,4,379,270,False,True,True,Unusually High Movement Frequency
2019-10-15,P018,DEL001,2,550,298,True,False,True,Unusual Daily Movement Volume
2019-10-15,P019,CHN001,4,64,20,False,True,True,Unusually High Movement Frequency
2019-10-16,P001,AHM001,4,118,81,False,True,True,Unusually High Movement Frequency
2019-10-16,P010,AHM001,4,504,250,False,True,True,Unusually High Movement Frequency
2019-10-19,P020,DEL001,7,354,276,False,True,True,Unusually High Movement Frequency
2019-10-20,P010,KOL001,2,570,293,True,False,True,Unusual Daily Movement Volume
2019-10-21,P004,KOL001,3,650,241,True,False,True,Unusual Daily Movement Volume
2019-10-22,P004,PUN001,4,314,278,False,True,True,Unusually High Movement Frequency
2019-10-22,P015,CHN001,5,285,258,False,True,True,Unusually High Movement Frequency
2019-10-22,P021,CHN001,4,360,203,False,True,True,Unusually High Movement Frequency
2019-10-23,P003,CHN001,4,455,296,False,True,True,Unusually High Movement Frequency
2019-10-23,P015,CHN001,4,414,170,False,True,True,Unusually High Movement Frequency
2019-10-25,P007,AHM001,4,222,154,False,True,True,Unusually High Movement Frequency
2019-10-25,P016,CHN001,4,629,220,True,True,True,High Volume and High Frequency
2019-10-25,P017,CHN001,3,545,217,True,False,True,Unusual Daily Movement Volume
2019-10-25,P023,KOL001,2,552,280,True,False,True,Unusual Daily Movement Volume
2019-10-25,P030,AHM001,4,288,252,False,True,True,Unusually High Movement Frequency
2019-10-25,P030,KOL001,5,833,283,True,True,True,High Volume and High Frequency
2019-10-26,P021,HYD001,4,626,247,True,True,True,High Volume and High Frequency
2019-10-26,P025,CHN001,4,432,286,False,True,True,Unusually High Movement Frequency
2019-10-26,P030,HYD001,3,655,281,True,False,True,Unusual Daily Movement Volume
2019-10-27,P012,AHM001,2,534,288,True,False,True,Unusual Daily Movement Volume
2019-10-28,P014,AHM001,4,573,259,True,True,True,High Volume and High Frequency
2019-10-28,P017,AHM001,3,619,235,True,False,True,Unusual Daily Movement Volume
2019-10-28,P028,CHN001,3,646,272,True,False,True,Unusual Daily Movement Volume
2019-10-28,P030,CHN001,4,731,282,True,True,True,High Volume and High Frequency
2019-10-29,P014,KOL001,3,728,287,True,False,True,Unusual Daily Movement Volume
2019-10-30,P012,HYD001,4,651,253,True,True,True,High Volume and High Frequency
2019-10-30,P027,PUN001,6,59,14,False,True,True,Unusually High Movement Frequency
2019-10-31,P001,CHN001,2,584,299,True,False,True,Unusual Daily Movement Volume
2019-10-31,P007,HYD001,4,432,258,False,True,True,Unusually High Movement Frequency
2019-11-01,P003,AHM001,4,432,207,False,True,True,Unusually High Movement Frequency
2019-11-01,P011,PUN001,3,605,278,True,False,True,Unusual Daily Movement Volume
2019-11-01,P021,HYD001,4,504,241,False,True,True,Unusually High Movement Frequency
2019-11-02,P001,KOL001,4,87,44,False,True,True,Unusually High Movement Frequency
2019-11-02,P002,AHM001,4,156,82,False,True,True,Unusually High Movement Frequency
2019-11-02,P014,AHM001,3,540,282,True,False,True,Unusual Daily Movement Volume
2019-11-02,P017,HYD001,3,531,252,True,False,True,Unusual Daily Movement Volume
2019-11-02,P024,AHM001,4,411,177,False,True,True,Unusually High Movement Frequency
2019-11-03,P001,AHM001,4,799,299,True,True,True,High Volume and High Frequency
2019-11-03,P025,KOL001,2,550,288,True,False,True,Unusual Daily Movement Volume
2019-11-03,P027,KOL001,4,506,180,False,True,True,Unusually High Movement Frequency
2019-11-04,P004,DEL001,3,549,267,True,False,True,Unusual Daily Movement Volume
2019-11-04,P015,CHN001,4,326,269,False,True,True,Unusually High Movement Frequency
2019-11-04,P022,AHM001,3,631,268,True,False,True,Unusual Daily Movement Volume
2019-11-04,P023,AHM001,5,217,99,False,True,True,Unusually High Movement Frequency
2019-11-05,P004,KOL001,3,568,297,True,False,True,Unusual Daily Movement Volume
2019-11-05,P005,KOL001,4,498,296,False,True,True,Unusually High Movement Frequency
2019-11-06,P002,CHN001,7,470,242,False,True,True,Unusually High Movement Frequency
2019-11-06,P006,CHN001,4,181,83,False,True,True,Unusually High Movement Frequency
2019-11-06,P013,AHM001,3,628,255,True,False,True,Unusual Daily Movement Volume
2019-11-06,P013,CHN001,5,534,225,True,True,True,High Volume and High Frequency
2019-11-06,P018,CHN001,4,221,185,False,True,True,Unusually High Movement Frequency
2019-11-06,P019,CHN001,5,328,244,False,True,True,Unusually High Movement Frequency
2019-11-07,P004,HYD001,4,958,299,True,True,True,High Volume and High Frequency
2019-11-07,P015,KOL001,5,36,15,False,True,True,Unusually High Movement Frequency
2019-11-07,P022,HYD001,3,604,229,True,False,True,Unusual Daily Movement Volume
2019-11-07,P026,CHN001,4,266,155,False,True,True,Unusually High Movement Frequency
2019-11-07,P030,CHN001,4,265,230,False,True,True,Unusually High Movement Frequency
2019-11-08,P005,HYD001,3,779,299,True,False,True,Unusual Daily Movement Volume
2019-11-08,P010,HYD001,4,730,289,True,True,True,High Volume and High Frequency
2019-11-08,P013,KOL001,5,64,17,False,True,True,Unusually High Movement Frequency
2019-11-08,P021,HYD001,4,564,277,True,True,True,High Volume and High Frequency
2019-11-10,P021,CHN001,3,623,263,True,False,True,Unusual Daily Movement Volume
2019-11-11,P017,CHN001,2,558,287,True,False,True,Unusual Daily Movement Volume
2019-11-11,P025,PUN001,4,484,257,False,True,True,Unusually High Movement Frequency
2019-11-12,P005,CHN001,4,241,217,False,True,True,Unusually High Movement Frequency
2019-11-12,P006,DEL001,3,545,300,True,False,True,Unusual Daily Movement Volume
2019-11-12,P021,CHN001,4,281,220,False,True,True,Unusually High Movement Frequency
2019-11-13,P022,DEL001,6,693,293,True,True,True,High Volume and High Frequency
2019-11-13,P024,DEL001,5,460,245,False,True,True,Unusually High Movement Frequency
2019-11-14,P011,KOL001,2,575,289,True,False,True,Unusual Daily Movement Volume
2019-11-14,P017,KOL001,4,181,157,False,True,True,Unusually High Movement Frequency
2019-11-15,P002,AHM001,4,43,17,False,True,True,Unusually High Movement Frequency
2019-11-15,P010,HYD001,3,597,272,True,False,True,Unusual Daily Movement Volume
2019-11-17,P008,DEL001,3,550,224,True,False,True,Unusual Daily Movement Volume
2019-11-17,P020,DEL001,4,723,291,True,True,True,High Volume and High Frequency
2019-11-17,P023,DEL001,4,508,259,False,True,True,Unusually High Movement Frequency
2019-11-17,P024,DEL001,3,640,295,True,False,True,Unusual Daily Movement Volume
2019-11-17,P028,KOL001,4,394,282,False,True,True,Unusually High Movement Frequency
2019-11-19,P022,PUN001,4,433,200,False,True,True,Unusually High Movement Frequency
2019-11-19,P026,PUN001,3,570,300,True,False,True,Unusual Daily Movement Volume
2019-11-20,P002,KOL001,5,388,296,False,True,True,Unusually High Movement Frequency
2019-11-20,P005,DEL001,3,677,241,True,False,True,Unusual Daily Movement Volume
2019-11-20,P014,CHN001,4,49,20,False,True,True,Unusually High Movement Frequency
2019-11-20,P021,CHN001,4,242,205,False,True,True,Unusually High Movement Frequency
2019-11-22,P026,CHN001,4,518,262,False,True,True,Unusually High Movement Frequency
2019-11-24,P005,KOL001,3,583,260,True,False,True,Unusual Daily Movement Volume
2019-11-25,P005,AHM001,4,364,187,False,True,True,Unusually High Movement Frequency
2019-11-25,P006,KOL001,4,309,284,False,True,True,Unusually High Movement Frequency
2019-11-25,P009,CHN001,4,86,60,False,True,True,Unusually High Movement Frequency
2019-11-25,P021,CHN001,4,163,127,False,True,True,Unusually High Movement Frequency
2019-11-25,P028,KOL001,4,204,155,False,True,True,Unusually High Movement Frequency
2019-11-26,P010,KOL001,3,602,280,True,False,True,Unusual Daily Movement Volume
2019-11-26,P014,KOL001,5,519,260,False,True,True,Unusually High Movement Frequency
2019-11-26,P024,KOL001,4,509,225,False,True,True,Unusually High Movement Frequency
2019-11-26,P027,KOL001,4,636,292,True,True,True,High Volume and High Frequency
2019-11-26,P030,HYD001,4,765,267,True,True,True,High Volume and High Frequency
2019-11-27,P003,AHM001,4,619,289,True,True,True,High Volume and High Frequency
2019-11-27,P004,CHN001,5,76,20,False,True,True,Unusually High Movement Frequency
2019-11-27,P005,KOL001,4,266,236,False,True,True,Unusually High Movement Frequency
2019-11-27,P007,AHM001,4,570,268,True,True,True,High Volume and High Frequency
2019-11-27,P007,PUN001,4,512,258,False,True,True,Unusually High Movement Frequency
2019-11-27,P008,AHM001,4,198,155,False,True,True,Unusually High Movement Frequency
2019-11-27,P012,CHN001,4,40,17,False,True,True,Unusually High Movement Frequency
2019-11-27,P018,AHM001,4,315,286,False,True,True,Unusually High Movement Frequency
2019-11-27,P022,HYD001,2,539,297,True,False,True,Unusual Daily Movement Volume
2019-11-27,P026,AHM001,4,764,299,True,True,True,High Volume and High Frequency
2019-11-27,P028,AHM001,5,249,180,False,True,True,Unusually High Movement Frequency
2019-11-28,P024,PUN001,4,402,145,False,True,True,Unusually High Movement Frequency
2019-11-29,P006,PUN001,3,679,283,True,False,True,Unusual Daily Movement Volume
2019-11-29,P008,CHN001,4,310,290,False,True,True,Unusually High Movement Frequency
2019-11-29,P015,KOL001,4,24,9,False,True,True,Unusually High Movement Frequency
2019-11-30,P015,CHN001,4,174,149,False,True,True,Unusually High Movement Frequency
2019-11-30,P018,AHM001,5,788,234,True,True,True,High Volume and High Frequency
2019-11-30,P023,CHN001,4,258,213,False,True,True,Unusually High Movement Frequency
2019-12-02,P002,DEL001,4,422,292,False,True,True,Unusually High Movement Frequency
2019-12-02,P003,AHM001,3,598,298,True,False,True,Unusual Daily Movement Volume
2019-12-04,P010,KOL001,4,50,16,False,True,True,Unusually High Movement Frequency
2019-12-04,P023,HYD001,4,794,292,True,True,True,High Volume and High Frequency
2019-12-04,P024,PUN001,4,431,193,False,True,True,Unusually High Movement Frequency
2019-12-05,P014,DEL001,5,891,286,True,True,True,High Volume and High Frequency
2019-12-07,P013,AHM001,5,533,218,True,True,True,High Volume and High Frequency
2019-12-08,P001,AHM001,3,620,299,True,False,True,Unusual Daily Movement Volume
2019-12-08,P025,HYD001,3,665,271,True,False,True,Unusual Daily Movement Volume
2019-12-08,P025,KOL001,5,610,215,True,True,True,High Volume and High Frequency
2019-12-09,P003,PUN001,4,682,249,True,True,True,High Volume and High Frequency
2019-12-09,P016,PUN001,5,77,37,False,True,True,Unusually High Movement Frequency
2019-12-09,P017,PUN001,4,120,99,False,True,True,Unusually High Movement Frequency
2019-12-11,P004,AHM001,4,238,190,False,True,True,Unusually High Movement Frequency
2019-12-11,P019,AHM001,4,507,244,False,True,True,Unusually High Movement Frequency
2019-12-13,P002,HYD001,2,574,299,True,False,True,Unusual Daily Movement Volume
2019-12-13,P009,HYD001,3,705,278,True,False,True,Unusual Daily Movement Volume
2019-12-13,P013,PUN001,2,537,273,True,False,True,Unusual Daily Movement Volume
2019-12-13,P014,HYD001,3,533,263,True,False,True,Unusual Daily Movement Volume
2019-12-13,P016,AHM001,3,588,203,True,False,True,Unusual Daily Movement Volume
2019-12-13,P017,HYD001,3,610,300,True,False,True,Unusual Daily Movement Volume
2019-12-13,P022,CHN001,4,354,281,False,True,True,Unusually High Movement Frequency
2019-12-13,P023,HYD001,3,583,236,True,False,True,Unusual Daily Movement Volume
2019-12-14,P009,CHN001,4,382,192,False,True,True,Unusually High Movement Frequency
2019-12-15,P004,KOL001,3,717,284,True,False,True,Unusual Daily Movement Volume
2019-12-15,P011,CHN001,3,545,277,True,False,True,Unusual Daily Movement Volume
2019-12-15,P024,KOL001,4,176,138,False,True,True,Unusually High Movement Frequency
2019-12-16,P013,CHN001,5,629,179,True,True,True,High Volume and High Frequency
2019-12-16,P021,KOL001,3,721,289,True,False,True,Unusual Daily Movement Volume
2019-12-16,P028,CHN001,3,619,252,True,False,True,Unusual Daily Movement Volume
2019-12-18,P005,DEL001,2,531,299,True,False,True,Unusual Daily Movement Volume
2019-12-18,P021,DEL001,6,880,287,True,True,True,High Volume and High Frequency
2019-12-18,P027,CHN001,3,534,291,True,False,True,Unusual Daily Movement Volume
2019-12-19,P004,KOL001,4,540,291,True,True,True,High Volume and High Frequency
2019-12-21,P007,HYD001,4,188,134,False,True,True,Unusually High Movement Frequency
2019-12-21,P020,AHM001,4,165,91,False,True,True,Unusually High Movement Frequency
2019-12-21,P021,AHM001,5,570,274,True,True,True,High Volume and High Frequency
2019-12-22,P001,HYD001,4,217,180,False,True,True,Unusually High Movement Frequency
2019-12-22,P009,HYD001,5,592,237,True,True,True,High Volume and High Frequency
2019-12-23,P010,PUN001,4,95,48,False,True,True,Unusually High Movement Frequency
2019-12-24,P003,DEL001,5,406,274,False,True,True,Unusually High Movement Frequency
2019-12-24,P022,DEL001,4,715,243,True,True,True,High Volume and High Frequency
2019-12-24,P024,DEL001,4,487,159,False,True,True,Unusually High Movement Frequency
2019-12-24,P027,DEL001,4,651,249,True,True,True,High Volume and High Frequency
2019-12-25,P017,KOL001,4,576,281,True,True,True,High Volume and High Frequency
2019-12-25,P025,AHM001,3,637,250,True,False,True,Unusual Daily Movement Volume
2019-12-26,P001,PUN001,5,217,176,False,True,True,Unusually High Movement Frequency
2019-12-26,P002,AHM001,4,676,234,True,True,True,High Volume and High Frequency
2019-12-26,P019,PUN001,5,475,144,False,True,True,Unusually High Movement Frequency
2019-12-26,P023,PUN001,4,316,167,False,True,True,Unusually High Movement Frequency
2019-12-27,P011,HYD001,5,105,55,False,True,True,Unusually High Movement Frequency
2019-12-27,P020,DEL001,4,736,282,True,True,True,High Volume and High Frequency
2019-12-27,P026,HYD001,5,315,225,False,True,True,Unusually High Movement Frequency
2019-12-29,P005,AHM001,2,560,293,True,False,True,Unusual Daily Movement Volume
2019-12-29,P014,PUN001,4,357,226,False,True,True,Unusually High Movement Frequency
2019-12-29,P025,CHN001,5,71,20,False,True,True,Unusually High Movement Frequency
2019-12-30,P007,CHN001,5,63,21,False,True,True,Unusually High Movement Frequency
2019-12-30,P007,PUN001,3,618,282,True,False,True,Unusual Daily Movement Volume
2019-12-30,P009,CHN001,5,38,18,False,True,True,Unusually High Movement Frequency
2019-12-30,P011,CHN001,5,53,18,False,True,True,Unusually High Movement Frequency
2019-12-30,P015,PUN001,2,547,287,True,False,True,Unusual Daily Movement Volume
2019-12-30,P023,CHN001,5,651,269,True,True,True,High Volume and High Frequency
2019-12-31,P016,AHM001,4,407,262,False,True,True,Unusually High Movement Frequency
2020-01-03,P010,AHM001,4,419,274,False,True,True,Unusually High Movement Frequency
2020-01-03,P011,HYD001,3,631,265,True,False,True,Unusual Daily Movement Volume
2020-01-03,P015,CHN001,4,380,270,False,True,True,Unusually High Movement Frequency
2020-01-03,P022,PUN001,3,591,271,True,False,True,Unusual Daily Movement Volume
2020-01-07,P001,KOL001,4,712,279,True,True,True,High Volume and High Frequency
2020-01-07,P004,PUN001,5,830,256,True,True,True,High Volume and High Frequency
2020-01-07,P016,PUN001,5,512,216,False,True,True,Unusually High Movement Frequency
2020-01-07,P019,KOL001,4,100,71,False,True,True,Unusually High Movement Frequency
2020-01-07,P026,PUN001,4,443,161,False,True,True,Unusually High Movement Frequency
2020-01-08,P028,AHM001,2,562,290,True,False,True,Unusual Daily Movement Volume
2020-01-10,P001,CHN001,2,542,277,True,False,True,Unusual Daily Movement Volume
2020-01-10,P005,CHN001,2,543,282,True,False,True,Unusual Daily Movement Volume
2020-01-10,P023,CHN001,4,737,254,True,True,True,High Volume and High Frequency
2020-01-10,P026,PUN001,2,531,289,True,False,True,Unusual Daily Movement Volume
2020-01-11,P020,DEL001,4,188,166,False,True,True,Unusually High Movement Frequency
2020-01-11,P023,CHN001,3,534,257,True,False,True,Unusual Daily Movement Volume
2020-01-12,P003,AHM001,6,324,170,False,True,True,Unusually High Movement Frequency
2020-01-12,P016,AHM001,5,623,270,True,True,True,High Volume and High Frequency
2020-01-12,P020,HYD001,4,255,208,False,True,True,Unusually High Movement Frequency
2020-01-12,P025,CHN001,4,36,15,False,True,True,Unusually High Movement Frequency
2020-01-12,P028,AHM001,6,68,17,False,True,True,Unusually High Movement Frequency
2020-01-14,P022,CHN001,3,615,247,True,False,True,Unusual Daily Movement Volume
2020-01-15,P016,PUN001,4,32,19,False,True,True,Unusually High Movement Frequency
2020-01-15,P018,KOL001,3,588,269,True,False,True,Unusual Daily Movement Volume
2020-01-17,P005,DEL001,3,549,297,True,False,True,Unusual Daily Movement Volume
2020-01-18,P006,KOL001,4,323,179,False,True,True,Unusually High Movement Frequency
2020-01-18,P014,CHN001,5,741,266,True,True,True,High Volume and High Frequency
2020-01-18,P020,AHM001,2,538,287,True,False,True,Unusual Daily Movement Volume
2020-01-19,P002,DEL001,3,653,254,True,False,True,Unusual Daily Movement Volume
2020-01-19,P029,DEL001,4,791,272,True,True,True,High Volume and High Frequency
2020-01-20,P008,AHM001,2,552,294,True,False,True,Unusual Daily Movement Volume
2020-01-20,P015,CHN001,4,246,229,False,True,True,Unusually High Movement Frequency
2020-01-20,P025,AHM001,4,291,234,False,True,True,Unusually High Movement Frequency
2020-01-21,P012,PUN001,4,563,290,True,True,True,High Volume and High Frequency
2020-01-21,P023,CHN001,4,42,22,False,True,True,Unusually High Movement Frequency
2020-01-24,P022,PUN001,5,937,284,True,True,True,High Volume and High Frequency
2020-01-25,P015,DEL001,4,254,204,False,True,True,Unusually High Movement Frequency
2020-01-25,P018,HYD001,3,610,269,True,False,True,Unusual Daily Movement Volume
2020-01-30,P014,KOL001,4,54,20,False,True,True,Unusually High Movement Frequency
2020-01-31,P002,HYD001,5,262,229,False,True,True,Unusually High Movement Frequency
2020-01-31,P003,AHM001,4,356,213,False,True,True,Unusually High Movement Frequency
2020-01-31,P030,AHM001,5,389,239,False,True,True,Unusually High Movement Frequency
2020-02-01,P024,AHM001,3,758,292,True,False,True,Unusual Daily Movement Volume
2020-02-02,P008,PUN001,4,310,190,False,True,True,Unusually High Movement Frequency
2020-02-02,P018,KOL001,3,580,266,True,False,True,Unusual Daily Movement Volume
2020-02-03,P018,HYD001,4,751,232,True,True,True,High Volume and High Frequency
2020-02-04,P018,HYD001,2,551,298,True,False,True,Unusual Daily Movement Volume
2020-02-04,P021,AHM001,3,774,279,True,False,True,Unusual Daily Movement Volume
2020-02-04,P027,HYD001,5,834,277,True,True,True,High Volume and High Frequency
2020-02-05,P004,AHM001,4,48,18,False,True,True,Unusually High Movement Frequency
2020-02-05,P006,HYD001,5,92,55,False,True,True,Unusually High Movement Frequency
2020-02-05,P008,HYD001,5,203,100,False,True,True,Unusually High Movement Frequency
2020-02-05,P014,CHN001,4,636,270,True,True,True,High Volume and High Frequency
2020-02-05,P026,KOL001,4,47,23,False,True,True,Unusually High Movement Frequency
2020-02-05,P028,KOL001,4,123,82,False,True,True,Unusually High Movement Frequency
2020-02-06,P003,PUN001,3,547,237,True,False,True,Unusual Daily Movement Volume
2020-02-07,P007,CHN001,4,242,197,False,True,True,Unusually High Movement Frequency
2020-02-07,P016,DEL001,3,592,248,True,False,True,Unusual Daily Movement Volume
2020-02-07,P029,KOL001,4,231,190,False,True,True,Unusually High Movement Frequency
2020-02-08,P017,DEL001,4,411,265,False,True,True,Unusually High Movement Frequency
2020-02-08,P022,DEL001,5,488,279,False,True,True,Unusually High Movement Frequency
2020-02-08,P023,DEL001,4,423,298,False,True,True,Unusually High Movement Frequency
2020-02-08,P028,HYD001,4,494,284,False,True,True,Unusually High Movement Frequency
2020-02-09,P026,DEL001,4,292,267,False,True,True,Unusually High Movement Frequency
2020-02-10,P022,AHM001,4,39,18,False,True,True,Unusually High Movement Frequency
2020-02-10,P026,CHN001,4,300,267,False,True,True,Unusually High Movement Frequency
2020-02-11,P005,CHN001,3,624,277,True,False,True,Unusual Daily Movement Volume
2020-02-11,P008,CHN001,3,585,264,True,False,True,Unusual Daily Movement Volume
2020-02-11,P024,CHN001,3,569,240,True,False,True,Unusual Daily Movement Volume
2020-02-12,P002,AHM001,5,1050,299,True,True,True,High Volume and High Frequency
2020-02-12,P008,KOL001,3,678,266,True,False,True,Unusual Daily Movement Volume
2020-02-12,P024,AHM001,4,677,280,True,True,True,High Volume and High Frequency
2020-02-13,P016,PUN001,4,52,18,False,True,True,Unusually High Movement Frequency
2020-02-14,P001,AHM001,3,627,234,True,False,True,Unusual Daily Movement Volume
2020-02-14,P016,KOL001,5,315,198,False,True,True,Unusually High Movement Frequency
2020-02-15,P021,KOL001,6,405,201,False,True,True,Unusually High Movement Frequency
2020-02-17,P012,AHM001,5,837,291,True,True,True,High Volume and High Frequency
2020-02-17,P022,PUN001,4,562,272,True,True,True,High Volume and High Frequency
2020-02-18,P005,PUN001,2,537,274,True,False,True,Unusual Daily Movement Volume
2020-02-18,P012,DEL001,4,26,17,False,True,True,Unusually High Movement Frequency
2020-02-18,P024,KOL001,2,541,278,True,False,True,Unusual Daily Movement Volume
2020-02-18,P025,KOL001,4,52,19,False,True,True,Unusually High Movement Frequency
2020-02-20,P003,AHM001,4,145,101,False,True,True,Unusually High Movement Frequency
2020-02-20,P007,KOL001,4,361,234,False,True,True,Unusually High Movement Frequency
2020-02-20,P026,KOL001,5,473,253,False,True,True,Unusually High Movement Frequency
2020-02-20,P028,KOL001,3,639,246,True,False,True,Unusual Daily Movement Volume
2020-02-21,P003,KOL001,3,541,282,True,False,True,Unusual Daily Movement Volume
2020-02-21,P022,AHM001,4,635,246,True,True,True,High Volume and High Frequency
2020-02-22,P023,KOL001,4,560,279,True,True,True,High Volume and High Frequency
2020-02-23,P006,CHN001,3,555,248,True,False,True,Unusual Daily Movement Volume
2020-02-23,P007,CHN001,4,368,223,False,True,True,Unusually High Movement Frequency
2020-02-23,P012,CHN001,4,221,175,False,True,True,Unusually High Movement Frequency
2020-02-23,P012,DEL001,4,436,258,False,True,True,Unusually High Movement Frequency
2020-02-23,P027,CHN001,4,288,244,False,True,True,Unusually High Movement Frequency
2020-02-23,P027,HYD001,5,694,240,True,True,True,High Volume and High Frequency
2020-02-24,P003,PUN001,4,393,171,False,True,True,Unusually High Movement Frequency
2020-02-24,P010,PUN001,4,855,292,True,True,True,High Volume and High Frequency
2020-02-24,P016,AHM001,6,480,176,False,True,True,Unusually High Movement Frequency
2020-02-24,P018,PUN001,4,475,283,False,True,True,Unusually High Movement Frequency
2020-02-25,P012,AHM001,2,532,290,True,False,True,Unusual Daily Movement Volume
2020-02-25,P021,AHM001,4,547,168,True,True,True,High Volume and High Frequency
2020-02-26,P007,DEL001,4,60,19,False,True,True,Unusually High Movement Frequency
2020-02-26,P017,DEL001,5,296,181,False,True,True,Unusually High Movement Frequency
2020-02-26,P020,PUN001,4,136,93,False,True,True,Unusually High Movement Frequency
2020-02-27,P009,KOL001,4,77,42,False,True,True,Unusually High Movement Frequency
2020-02-29,P003,PUN001,4,415,254,False,True,True,Unusually High Movement Frequency
2020-03-01,P017,DEL001,2,584,293,True,False,True,Unusual Daily Movement Volume
2020-03-03,P017,HYD001,4,374,218,False,True,True,Unusually High Movement Frequency
2020-03-03,P027,KOL001,5,211,173,False,True,True,Unusually High Movement Frequency
2020-03-04,P002,CHN001,4,261,232,False,True,True,Unusually High Movement Frequency
2020-03-04,P015,HYD001,3,566,268,True,False,True,Unusual Daily Movement Volume
2020-03-04,P023,CHN001,4,432,236,False,True,True,Unusually High Movement Frequency
2020-03-04,P023,KOL001,4,282,145,False,True,True,Unusually High Movement Frequency
2020-03-04,P028,KOL001,4,443,268,False,True,True,Unusually High Movement Frequency
2020-03-05,P011,DEL001,4,433,219,False,True,True,Unusually High Movement Frequency
2020-03-06,P001,AHM001,4,476,263,False,True,True,Unusually High Movement Frequency
2020-03-06,P003,CHN001,4,411,251,False,True,True,Unusually High Movement Frequency
2020-03-06,P017,AHM001,4,315,223,False,True,True,Unusually High Movement Frequency
2020-03-06,P022,AHM001,2,554,277,True,False,True,Unusual Daily Movement Volume
2020-03-06,P026,CHN001,5,418,214,False,True,True,Unusually High Movement Frequency
2020-03-07,P005,DEL001,4,671,212,True,True,True,High Volume and High Frequency
2020-03-07,P025,DEL001,3,608,271,True,False,True,Unusual Daily Movement Volume
2020-03-08,P010,KOL001,4,444,249,False,True,True,Unusually High Movement Frequency
2020-03-10,P015,CHN001,3,595,220,True,False,True,Unusual Daily Movement Volume
2020-03-10,P026,CHN001,2,547,282,True,False,True,Unusual Daily Movement Volume
2020-03-11,P010,AHM001,2,536,290,True,False,True,Unusual Daily Movement Volume
2020-03-12,P004,CHN001,3,547,274,True,False,True,Unusual Daily Movement Volume
2020-03-12,P007,CHN001,3,651,262,True,False,True,Unusual Daily Movement Volume
2020-03-12,P016,CHN001,4,438,202,False,True,True,Unusually High Movement Frequency
2020-03-13,P024,AHM001,4,156,148,False,True,True,Unusually High Movement Frequency
2020-03-14,P007,HYD001,3,549,289,True,False,True,Unusual Daily Movement Volume
2020-03-14,P008,HYD001,4,615,231,True,True,True,High Volume and High Frequency
2020-03-14,P010,PUN001,2,540,277,True,False,True,Unusual Daily Movement Volume
2020-03-14,P016,HYD001,4,635,284,True,True,True,High Volume and High Frequency
2020-03-15,P015,HYD001,4,340,157,False,True,True,Unusually High Movement Frequency
2020-03-16,P007,PUN001,4,197,105,False,True,True,Unusually High Movement Frequency
2020-03-16,P021,AHM001,4,125,94,False,True,True,Unusually High Movement Frequency
2020-03-16,P022,PUN001,2,569,292,True,False,True,Unusual Daily Movement Volume
2020-03-16,P024,CHN001,3,677,297,True,False,True,Unusual Daily Movement Volume
2020-03-16,P024,PUN001,6,1150,296,True,True,True,High Volume and High Frequency
2020-03-17,P010,AHM001,4,275,241,False,True,True,Unusually High Movement Frequency
2020-03-19,P007,CHN001,5,347,179,False,True,True,Unusually High Movement Frequency
2020-03-19,P009,CHN001,6,166,123,False,True,True,Unusually High Movement Frequency
2020-03-19,P010,CHN001,5,237,199,False,True,True,Unusually High Movement Frequency
2020-03-20,P006,DEL001,3,634,232,True,False,True,Unusual Daily Movement Volume
2020-03-20,P009,DEL001,2,531,296,True,False,True,Unusual Daily Movement Volume
2020-03-20,P010,HYD001,3,549,277,True,False,True,Unusual Daily Movement Volume
2020-03-21,P005,HYD001,3,536,291,True,False,True,Unusual Daily Movement Volume
2020-03-21,P025,HYD001,4,257,212,False,True,True,Unusually High Movement Frequency
2020-03-21,P027,HYD001,4,664,297,True,True,True,High Volume and High Frequency
2020-03-21,P028,AHM001,4,281,248,False,True,True,Unusually High Movement Frequency
2020-03-22,P009,CHN001,4,71,28,False,True,True,Unusually High Movement Frequency
2020-03-22,P015,CHN001,6,626,286,True,True,True,High Volume and High Frequency
2020-03-22,P026,CHN001,4,637,251,True,True,True,High Volume and High Frequency
2020-03-23,P001,KOL001,2,564,291,True,False,True,Unusual Daily Movement Volume
2020-03-23,P005,KOL001,3,685,294,True,False,True,Unusual Daily Movement Volume
